pop_2020,name,state,id
463,Broadus town,Montana,5e6ceb0a
3135,Zillah city,Washington,5e6e3d6f
648,Viburnum city,Missouri,5e6f706e
87,Coleharbor city,North Dakota,5e6fc8a6
57781,Dubuque city,Iowa,5e77e6a9
1339,Minneota city,Minnesota,5e7b183b
34,Brinsmade city,North Dakota,5e7d9663
19670,Plainview city,Texas,5e8062ca
1409,Cedarville city,Arkansas,5e83d3dd
10263,Fort Madison city,Iowa,5e882c3e
8332,Clinton city,North Carolina,5e8af92b
171,Carrollton town,Mississippi,5e8c9893
1038,Pinesdale town,Montana,5e8e630a
65,Deweese village,Nebraska,5e908bdc
1924,Jefferson city,Texas,5e925581
589,Volente village,Texas,5e933d6f
146,Burlington borough,Pennsylvania,5e953f2b
43,North Lilbourn village,Missouri,5e9652ca
19213,Carlisle borough,Pennsylvania,5e9a0429
154,Osage town,Oklahoma,5e9b3dd9
12188,New Kensington city,Pennsylvania,5ea35b2a
226,Bigelow city,Minnesota,5ea5a1ed
380,Bowers town,Delaware,5ea613af
433,Iola city,Texas,5ea97000
52,Elmira village,Missouri,5eadb6e0
8915,Chillicothe city,Missouri,5eb9e9e3
756,Plum Grove city,Texas,5eba3d77
448,Glasco city,Kansas,5ebf9c88
12570,Vineyard town,Utah,5ec4760e
1464,Paul city,Idaho,5ec4ea35
8558,Monroe village,New York,5ec7ff7b
136,Kevin town,Montana,5ecaa6a4
367,Bagley village,Wisconsin,5ecbbf7f
1197,Lowell city,Oregon,5ecdca27
307,Dakota city,Minnesota,5ee13c97
342,Conesville village,Ohio,5ee17841
597,Sandy Hook city,Kentucky,5ee338c5
744,Ryan town,Oklahoma,5ee558d4
329,Delphos city,Kansas,5ee55aef
919,Blue Ridge city,Texas,5ee6dfd2
1888,Mount Sterling city,Illinois,5ee7cf88
337,Ney village,Ohio,5ef1c610
1104,Grant city,Nebraska,5ef20f9e
2216,Claxton city,Georgia,5ef34242
1430,Pomeroy city,Washington,5efc1411
1138,Sardinia village,Ohio,5efcf0b0
3456,Malvern borough,Pennsylvania,5efd48a3
181,Bellerive Acres city,Missouri,5efeb40d
6840,Gunnison city,Colorado,5f03cd0f
2008,Lima village,New York,5f072f31
2272,Bridgeport city,Alabama,5f089f76
2515,Sheridan village,Illinois,5f0c6607
4673,Pilot Point city,Texas,5f119ff7
777,Wellston town,Oklahoma,5f1aa4d4
2465,Skaneateles village,New York,5f1bf39b
53524,Palm Desert city,California,5f1f1162
502,Staunton town,Indiana,5f23b160
144,Atlanta village,Louisiana,5f27be15
165,Lambs Grove city,Iowa,5f29e8fb
322,Laclede city,Missouri,5f3112df
690,Big Wells city,Texas,5f324127
64388,Apex town,North Carolina,5f3f1aba
319,Williams city,Iowa,5f3fed87
5531,Duquesne city,Pennsylvania,5f45b287
25189,Edwardsville city,Illinois,5f48ffec
187809,Sioux Falls city,South Dakota,5f4f2f21
2520,Coats town,North Carolina,5f526f73
209,Hardesty town,Oklahoma,5f56fe2b
896,Bear River City city,Utah,5f581003
131,Fordyce village,Nebraska,5f589cf3
659,Lecompton city,Kansas,5f5e2d30
163,Albert city,Kansas,5f5fb2df
4738,Shenandoah borough,Pennsylvania,5f60743e
3421,Carrollton city,Missouri,5f614645
430,Parkton town,North Carolina,5f62ed39
244,Paisley city,Oregon,5f6424ab
279,Perry town,Arkansas,5f64e9c3
740,Lawtey city,Florida,5f714b31
1798,Bruce town,Mississippi,5f73375a
840,Brownsville city,Kentucky,5f758a50
1241,Taylorsville town,Mississippi,5f766bb3
42253,Lompoc city,California,5f7abd3a
590,Black Rock city,Arkansas,5f80a4d4
2332,Maxton town,North Carolina,5f86e155
66936,Dublin city,California,5f87dab4
604,Lyndon village,Illinois,5f9d4e51
1330,Tennessee Ridge town,Tennessee,5fa1fcc5
178,Barnesville town,Maryland,5fa2cdbe
6452,Pea Ridge city,Arkansas,5fa31304
497,Hayesville town,North Carolina,5faf1627
251,Hunter city,North Dakota,5fb05246
2817,Troutman town,North Carolina,5fb7a3ba
759,Lamberton city,Minnesota,5fb892c9
1439,Bagley city,Minnesota,5fba1365
417,German Valley village,Illinois,5fbb8ed9
409,Cochrane village,Wisconsin,5fbb9514
2724,Ashland city,Nebraska,5fbbc334
557,Kirkersville village,Ohio,5fcc55cd
3251,Waynesville village,Ohio,5fd33765
725,Holdingford city,Minnesota,5fd735fe
1761,Gallatin city,Missouri,5fda31dc
530,Nunapitchuk city,Alaska,5fdf5a81
1120,Ansonia village,Ohio,5fe587d0
28903,Independence city,Kentucky,5fe6e58b
1273,Clara City city,Minnesota,5fe9d572
1867,Dunnellon city,Florida,5fecc171
1261,Salem city,South Dakota,5ff465b0
101,Walnut Hill village,Illinois,5ffa125c
13013,McPherson city,Kansas,5ffe2cdf
6574,Walkersville town,Maryland,5ffea3b8
6014,Lake Mills city,Wisconsin,600202e8
4783,Shenandoah city,Iowa,60036230
7217,Neptune Beach city,Florida,6004629f
2132,Jellico city,Tennessee,60075ff1
11430,Liberty Lake city,Washington,600c50bf
235,Meno town,Oklahoma,600f98d7
2082,Raymond city,Mississippi,601567c8
7138,Forest City town,North Carolina,601757b5
30945,Mundelein village,Illinois,601feac2
20034,Charleston city,Illinois,6020b19c
258,Hundred town,West Virginia,6022d551
4006,Danielson borough,Connecticut,6022f5c4
649,Carey city,Idaho,60246bfb
20239,Lumberton city,North Carolina,6024d70d
14086,Wixom city,Michigan,602a414d
2984,Nashville city,Illinois,602a958d
235,Rosston town,Arkansas,602ca5b6
239,Woodlawn city,Kentucky,6038a6a9
1355,Sperry town,Oklahoma,603af13d
9358,Fairview town,Texas,603e4d8a
2403,Pleasant Ridge city,Michigan,604949ee
116,Pierpont town,South Dakota,604ce754
7608,Milan city,Tennessee,604f5465
1688,Tuckerman city,Arkansas,605e75a4
261,Coulter city,Iowa,6066fcc4
4841,Cherokee city,Iowa,6067f189
15750,Easthampton Town city,Massachusetts,606a12cd
1549,Keystone Heights city,Florida,606d60ed
4077,Mills town,Wyoming,6070f5dc
1602,Galesville city,Wisconsin,60728778
84,Blandville city,Kentucky,607af39a
1669,Oberlin city,Kansas,60807cb1
682,Stockton town,Utah,6081cbc7
562,Hawk Cove city,Texas,60841a6b
10162,Great Neck village,New York,60877772
22259,Duncan city,Oklahoma,608820fd
6309,Red Lion borough,Pennsylvania,609188af
1414,Sundown city,Texas,60992731
622,Golconda city,Illinois,6099ecc2
1696,Sodus village,New York,609b8ec8
3304,Blackstone town,Virginia,609bfd4d
283,Beaver Creek city,Minnesota,60a04ab0
5755,Littlefield city,Texas,60a1deaf
22399,Christiansburg town,Virginia,60a5fba1
250,Perry town,South Carolina,60a62743
3492,Princess Anne town,Maryland,60a7125e
126,Chuathbaluk city,Alaska,60a87fbf
665369,Detroit city,Michigan,60b0abb9
3477,Benton City city,Washington,60b41863
301,East Side borough,Pennsylvania,60b62168
75,Montezuma town,Colorado,60b6df5c
2472,Brooklyn town,Indiana,60b99b50
152,Brunsville city,Iowa,60c3010e
286,Nashua town,Montana,60c574ae
15389,Front Royal town,Virginia,60c778d4
1149,Cuba city,Illinois,60c9ebb1
58179,Des Plaines city,Illinois,60cf6cc6
153,Kensal city,North Dakota,60d33473
1209,Scottville city,Michigan,60d521f0
406,Harrod village,Ohio,60d980e0
4369,Berryville town,Virginia,60ddea05
611,Racine city,Minnesota,60df7710
559,Helen city,Georgia,60dfd568
3579,Pine Lawn city,Missouri,60e08911
305,Higgston town,Georgia,60e43902
410,Bentonia town,Mississippi,60e9d920
5848,Valparaiso city,Florida,60f1fb5f
869,Jennings town,Florida,60fa0c11
13076,Broussard city,Louisiana,61014238
11354,Elk City city,Oklahoma,61029bb4
232,Iaeger town,West Virginia,61051f15
4824,Normandy city,Missouri,6105dd9c
211,New Burnside village,Illinois,6106bc99
5271,Primera town,Texas,61093926
2114,Wautoma city,Wisconsin,610de001
49322,Harrisburg city,Pennsylvania,610e3e63
1542,Lake Hamilton town,Florida,6115f1df
74255,Woodbury city,Minnesota,61196970
917,North Enid town,Oklahoma,611b817d
501,Summerville borough,Pennsylvania,6122adf9
157,Argyle town,Missouri,612a85e7
44213,Gainesville city,Georgia,612c492c
300,Garland town,Tennessee,612c7380
109,Bon Air town,Alabama,612e611c
384,Gibson town,Tennessee,6130cc04
379,Plymouth village,Nebraska,61345f11
1326,St. Jacob village,Illinois,6139b52c
135,Castine village,Ohio,6142509e
594,Knoxville borough,Pennsylvania,6142903f
126,Cavour town,South Dakota,6145dd6c
780,St. Florian town,Alabama,61481193
244,Hardinsburg town,Indiana,61487d2d
960,Coahoma town,Texas,614abd37
6781,Calipatria city,California,614d2a55
676,Kiowa town,Oklahoma,614ff16b
86,South Greenfield village,Missouri,615263b0
1265,Buffalo town,Oklahoma,61564d4d
1880,Alorton village,Illinois,6157504d
505,Otho city,Iowa,615a3e0e
16661,Live Oak city,Texas,61676ef4
9043,Clinton city,Missouri,616d31aa
927,Milford Center village,Ohio,616d91b4
325,Spangle city,Washington,616e51a3
2351,Portage borough,Pennsylvania,61714eda
4129,Rice Lake city,Minnesota,61744bc5
432,Manokotak city,Alaska,61782139
20440,Dixon city,California,617a37f9
6733,Clinton city,Illinois,617c1a5f
67,Imogene city,Iowa,6180a5bb
933,Vega city,Texas,61855cfd
7596,Gonzales city,Texas,618862fa
31720,Eastpointe city,Michigan,61892476
106900,Sparks city,Nevada,618c21d8
2416,Granville village,New York,618d3157
323,Parker's Crossroads city,Tennessee,618f30c5
10206,Coweta city,Oklahoma,619251c6
36553,Aventura city,Florida,6192fd7d
1977,Union Point city,Georgia,619478a1
837,Lake City city,Michigan,61950afe
85192,Johns Creek city,Georgia,6197ef05
199,Garfield city,Georgia,61999f51
77850,Upland city,California,619f85e4
820,Gurley town,Alabama,61a21e13
315,Arcola town,Mississippi,61a50c03
525,Floodwood city,Minnesota,61ac8217
1072,Phil Campbell town,Alabama,61b09b4d
675,Flovilla city,Georgia,61b0c245
2494,Sandusky city,Michigan,61b74fcc
6876,Idabel city,Oklahoma,61b8e07a
375,Indian Lake borough,Pennsylvania,61b96b54
1222,Omega city,Georgia,61bab3c4
9,Artas town,South Dakota,61bc6ed8
9959,Capitola city,California,61bd29dd
3518,Dixmoor village,Illinois,61c0772d
2024,Hughesville borough,Pennsylvania,61cbbba2
74,Speed town,North Carolina,61ccb098
6784,Benton city,Illinois,61d3c0d5
780,Hartford city,Iowa,61d81fd2
2006,Hildebran town,North Carolina,61d8d8ce
4113,Riverdale borough,New Jersey,61d9c9f2
1432,Felton town,Delaware,61dcea35
52,Hatfield city,Minnesota,61deec3d
343,Rudd city,Iowa,61e1374b
5055,Pleasant View city,Tennessee,61e25db7
1135,Bradford Woods borough,Pennsylvania,61e5ecb9
1622,Fairfax town,South Carolina,61e8968b
11,Pine Valley borough,New Jersey,61ec2794
1249,Alton city,Iowa,61ed8511
91,Sailor Springs village,Illinois,61eee0f1
11124,Satellite Beach city,Florida,61f66ae6
8216,Kenton city,Ohio,61f69883
9573,Bristol borough,Pennsylvania,61f6a75e
270,Progreso Lakes city,Texas,61fa23b9
1057,New Franklin city,Missouri,61fe6f24
243,Browning city,Missouri,62022452
265,Alberta town,Virginia,6203fd99
290,Tetonia city,Idaho,620d7bbd
153,Capron town,Virginia,620d9008
2179,Spring Grove borough,Pennsylvania,620eaeb4
24731,Belvidere city,Illinois,6210b4fd
6978,Sturgis city,South Dakota,62169023
973,Scotts Hill town,Tennessee,621c73ef
4079,Hamilton village,New York,621cfb2e
403,Warm Springs city,Georgia,621da31d
46532,Elmhurst city,Illinois,621fdde9
746,Amanda village,Ohio,62250865
1756,Davenport city,Washington,6228563d
6464,Addis town,Louisiana,6228aea4
4094,Magee city,Mississippi,622a6e68
353,Badger city,Minnesota,622d6007
534,Texline town,Texas,623016ee
1746,Ralls city,Texas,6231aeae
2943,Orwigsburg borough,Pennsylvania,62320af0
85,Willowbrook city,Kansas,6237ccb7
682,Oxford city,Arkansas,623cc49b
1707,Biscoe town,North Carolina,623e1269
850,Blue Hill city,Nebraska,62400c95
2225,Phoenix village,New York,624123b9
36605,Bartlesville city,Oklahoma,62458559
557,Sidell village,Illinois,6246508d
596,East Bend town,North Carolina,6249ea54
55,Cardiff town,Alabama,624baa7d
325,Virgil village,Illinois,624c064e
126,Webb city,Iowa,62504b3e
315,Fargo city,Georgia,6253b5f6
440,Jamesville town,North Carolina,6254735d
2526,Fredericktown village,Ohio,625ebda7
146,Wheeler village,Illinois,6267ba8f
5919,Wesley Hills village,New York,626f4e0e
93,Round Top town,Texas,6270b70c
132,Merriman village,Nebraska,62712075
4946,Redwood Falls city,Minnesota,6275aa47
95,Geneva town,Georgia,6276228d
1364,Crane city,Missouri,6278ac3a
7222,Fort Bragg city,California,62791313
64,Barnard city,Kansas,627c0cbb
778,Benkelman city,Nebraska,628106b8
9322,Sunbury city,Pennsylvania,628459b0
432,Bonanza town,Oregon,628aa4ea
64551,San Clemente city,California,628f3ab0
2126,Canajoharie village,New York,629e5d8e
730,Wright City town,Oklahoma,62a35054
4507,Woodruff city,South Carolina,62a443db
23382,Loves Park city,Illinois,62a49a4e
1736,Catlettsburg city,Kentucky,62a91c6e
301,Middle River city,Minnesota,62aab07b
160,Garrett village,Illinois,62b3fd84
45070,Oakland Park city,Florida,62b7e84f
1487,Big Bend village,Wisconsin,62b98d97
68216,Bossier City city,Louisiana,62bbb768
2002,Southwest Greensburg borough,Pennsylvania,62bc22d7
110,Crook town,Colorado,62c4c283
224,Pease city,Minnesota,62c5f81d
1593,Corydon city,Iowa,62d03476
241,Gillsville city,Georgia,62d22467
35501,Saratoga Springs city,Utah,62d700d2
406,Platte Woods city,Missouri,62e1e48c
89,Danvers city,Minnesota,62e9dd27
3882,Leo-Cedarville town,Indiana,62eff932
573,Schaghticoke village,New York,62f01ca3
960,Blue Rapids city,Kansas,62f191e3
613,Poplar village,Wisconsin,62f2e954
4188,San Diego city,Texas,62f34f9f
593,Claflin city,Kansas,62f98391
579,Annetta South town,Texas,62fc1f91
1043,Stillman Valley village,Illinois,63041a9e
175,Elida town,New Mexico,630a712d
228,Cromwell city,Minnesota,630b5814
127,Cheshire village,Ohio,63116c37
293,Ramer city,Tennessee,63120e13
149,Jerusalem village,Ohio,63191f82
69414,Dothan city,Alabama,631a864b
3422,Wimberley city,Texas,632142d5
185,Wynot village,Nebraska,632a6ce1
1312,Elmer borough,New Jersey,632c0e97
282,Hendrum city,Minnesota,632fe725
1789,Lake Butler city,Florida,6330b06a
2466,Marengo city,Iowa,6332198d
9201,Bethalto village,Illinois,63322ed0
7369,River Rouge city,Michigan,63360abc
459,Plymouth village,Illinois,6336a4da
930,Uniontown city,Kentucky,63385f0a
350,Creighton city,Missouri,63388e9d
285,Gonvick city,Minnesota,6339df7b
430,Converse village,Louisiana,633f4b72
507,McIntosh town,Florida,6340c166
2128,Cloverdale town,Indiana,634111cf
4167,Cleveland city,Georgia,634152d2
630,Clarkson city,Nebraska,6342569f
758,Patterson city,Georgia,6342f901
116,Nora village,Illinois,6345682f
1657,Sedgwick city,Kansas,63472f7b
3547,Harlem city,Georgia,635001f8
56,Iatan village,Missouri,6353c117
2069,Yorktown city,Texas,6358bd6b
387,Gayville town,South Dakota,635bd6d0
415,Richburg village,New York,635cbab3
127,Spearsville village,Louisiana,635ce624
154,Colfax city,North Dakota,635f8ca0
62216,Council Bluffs city,Iowa,63648260
483,Woodson village,Illinois,6367aa5e
47,Hetland town,South Dakota,636b1855
809,Gettysburg village,Ohio,636bab11
63,Ashland town,Oklahoma,636eb226
2484,Lauderdale city,Minnesota,636f2518
6150,Nolanville city,Texas,63715997
618,Hartville city,Missouri,6376cf54
96,Fulton town,South Dakota,6379ac94
4544,Humboldt city,Iowa,637d5514
2046,Dolgeville village,New York,63887599
54,Jackson Junction city,Iowa,638a166d
1594,Athens village,New York,638c70ba
2838,Eufaula city,Oklahoma,639484a1
264,Farmersburg city,Iowa,63a09436
558,Sabin city,Minnesota,63a09772
3363,Cleves village,Ohio,63a85437
674,Deerfield city,Kansas,63b3ae82
279,Kingston Mines village,Illinois,63b6af1e
597,Prentice village,Wisconsin,63b99545
2601,Thunderbolt town,Georgia,63bac754
8782,Bridgeport city,West Virginia,63bf6858
1900,Scottsville village,New York,63bf82a3
857,New Holland village,Ohio,63c140c6
120,Bernard city,Iowa,63c57341
7404,Old Town city,Maine,63cb2491
1205,Mantorville city,Minnesota,63cb686d
951,Gainesboro town,Tennessee,63cb707a
135,Otter Creek town,Florida,63cce79e
8520,Rockingham city,North Carolina,63d94280
1302,Keenesburg town,Colorado,63d9d594
604,Elsah village,Illinois,63df9d99
12639,Geneva city,New York,63e08f1f
1558,Albion city,Nebraska,63e2d614
8793,Princeton city,Indiana,63e37130
463,Allendale village,Illinois,63e479d6
2563,Belvidere town,New Jersey,63e611da
454,Hallsburg city,Texas,63e7aef5
282,Willisburg city,Kentucky,63eaf980
151,Nelsonville village,Wisconsin,63f3e848
1596,Senath city,Missouri,63f8d8c2
106,Marietta village,Illinois,63fc4c5e
22889,Hastings city,Minnesota,63fde930
5024,Madisonville city,Tennessee,63fe60f5
3196,Millersburg village,Ohio,6400eaf6
375,Empire village,Michigan,64020fff
13937,Hawaiian Gardens city,California,640435f4
1374,Aragon city,Georgia,64064687
10228,Miami Shores village,Florida,640b5bf8
1031,Concord village,Michigan,640b8b27
43981,Hackensack city,New Jersey,640c8fc0
335,New Albany borough,Pennsylvania,64117928
538,Kilmichael town,Mississippi,64118aa5
74,Yankee Lake village,Ohio,6411dbb9
185,Mitchell town,Georgia,64163821
1965,Sumner city,Iowa,6428ed9b
680,Loyalton city,California,6429eff5
34219,Wenatchee city,Washington,642a36ec
3265,Springdale borough,Pennsylvania,642a3eb2
1637,Bayou Vista city,Texas,642c8b1e
70,Kim town,Colorado,643c0515
479,Lennon village,Michigan,643ca4e6
5491,Swartz Creek city,Michigan,6440d4f6
918,Lake George village,New York,644250a4
997,Shady Point town,Oklahoma,64439fe4
93,Cogswell city,North Dakota,6452dd03
103,Savonburg city,Kansas,645892ef
30741,LaGrange city,Georgia,645981a2
1655,Shaw city,Mississippi,645bb293
832,Owensville village,Ohio,6466673a
370,Duncan village,Nebraska,64683bb8
591,Franklin village,Illinois,646ab264
1876,Union town,Mississippi,646ad07e
2107,Stanfield city,Oregon,646d511d
1079,Peabody city,Kansas,647177e5
1865,Spencer village,Wisconsin,64768a55
1247,West Easton borough,Pennsylvania,647812ba
268,Leland city,Iowa,647e8b6c
22179,Hudson city,Ohio,647f3ec9
18449,Sunland Park city,New Mexico,6481d289
478,Arnett town,Oklahoma,6483aaa6
513,Little River city,Kansas,64843cac
67,Dana city,Iowa,64886072
84,Bruceton Mills town,West Virginia,6489aa2d
1981,Girard city,Illinois,648d5335
1991,Port Allegany borough,Pennsylvania,64908b72
1927,Hoyt Lakes city,Minnesota,6493ca50
260,Renwick city,Iowa,64962fa9
968,McGraw village,New York,649b4f9e
683,Olin city,Iowa,649fb246
52910,DeSoto city,Texas,64a25db6
3598,Kitty Hawk town,North Carolina,64a6bba5
6641,North Caldwell borough,New Jersey,64a9c421
4990,Pleasant Garden town,North Carolina,64ad7502
1218,Ardmore city,Tennessee,64af0c70
8921,Middleton city,Idaho,64b25f9e
1693,Antwerp village,Ohio,64b5bbb2
639,Woonsocket city,South Dakota,64ba1c81
212,Carroll village,Nebraska,64c6d9cb
368,Hoven town,South Dakota,64cb44c2
1081,Estherwood village,Louisiana,64d1ee5a
834,Hills city,Iowa,64d3c4ec
1909,Charlotte city,Texas,64d5f8c0
16885,Highland Village city,Texas,64d61314
2350,Rainier city,Washington,64dd557a
19790,Tullahoma city,Tennessee,64e38cbe
3793,Saugerties village,New York,64ea5186
1115,Albers village,Illinois,64ec21d1
54381,Decatur city,Alabama,64f401e7
329,Howardville city,Missouri,64f41069
481,West Farmington village,Ohio,64f57ffd
1783,Avon-by-the-Sea borough,New Jersey,64f5fa25
84,Grant city,Iowa,64f85bb3
27272,Garfield Heights city,Ohio,64fae42b
1859,Merriam Woods village,Missouri,64fbaec5
642,Davis town,West Virginia,65044b45
11264,Schiller Park village,Illinois,65046bdf
13410,Edgewood city,Washington,650ac52f
6854,La Junta city,Colorado,650d5ce7
1705,North Judson town,Indiana,650fb689
4001,Butler city,Missouri,6515611f
338,Goodrich city,Texas,6516267e
1589,St. Francisville town,Louisiana,6516db51
32709,St. Charles city,Illinois,651756f5
1110,Royalton village,Illinois,65236aed
156,Randolph city,Kansas,6527800a
9502,Mount Airy town,Maryland,652792d2
507,San Leanna village,Texas,652ab0c0
123,Edison village,Nebraska,65308b6f
62,Timken city,Kansas,6530a30e
899,Franklin city,Nebraska,6537250f
2242,Hollandale city,Mississippi,653cb9b5
1313,Cottonwood Shores city,Texas,6540a974
1377,Gardner village,Illinois,65430818
4033,Woodson Terrace city,Missouri,654e9616
16111,Washougal city,Washington,655156d5
761,Kwethluk city,Alaska,6559758e
87,Wallace town,South Dakota,655e7165
2391,Nekoosa city,Wisconsin,6560a4f1
455,Cobb village,Wisconsin,6562029e
2719,Butler city,Indiana,6562660b
510,Cromwell town,Indiana,6562d70f
510,Russellville village,Ohio,65634591
570,Uvalda city,Georgia,656e43eb
612,Briarcliffe Acres town,South Carolina,6572e8c6
53680,West Sacramento city,California,65737d5e
5665,Punxsutawney borough,Pennsylvania,65756940
6578,Litchfield Park city,Arizona,6578a053
7432,Aurora city,Missouri,657d4554
127,Lewis and Clark Village town,Missouri,657ec67d
690,Lakeside city,Iowa,65810365
478,Mackinac Island city,Michigan,6585baf4
6182,Harriman city,Tennessee,65864d70
134,Iola village,Illinois,658d10f6
5676,St. Martinville city,Louisiana,6590a730
206,Arriba town,Colorado,65929b9a
1073,Quinter city,Kansas,65932ec6
40,Phillipstown village,Illinois,65965341
323,Hyden city,Kentucky,659c27ff
388,Concord city,Georgia,659d5419
312,East Lynne city,Missouri,65a11fa6
2109,Kountze city,Texas,65a1344a
668,Bradford village,Illinois,65acc75e
5,Verdon town,South Dakota,65ad0ef8
292,Casar town,North Carolina,65b0ebec
10368,Holmen village,Wisconsin,65b6c6f5
14304,Tenafly borough,New Jersey,65b8eb3f
1611,De Kalb city,Texas,65bbabe1
1631,Syracuse city,Kansas,65bd1a2b
3117,Balcones Heights city,Texas,65c6e3f0
1977,Hayden town,Colorado,65d632e7
23765,Middletown town,Delaware,65e20105
6845,Nappanee city,Indiana,65e9c207
401,Edna city,Kansas,65ec1ad1
17019,Zephyrhills city,Florida,65ec7ee4
17819,Palestine city,Texas,65f017fd
7176,Monessen city,Pennsylvania,65f2bd34
109,Parksville town,South Carolina,65fa902f
485,Quaker City village,Ohio,66001854
2970,DeWitt city,Arkansas,66045f96
1871,Bradford village,Ohio,66069042
2115,Walnutport borough,Pennsylvania,66085d2d
10834,North Branch city,Minnesota,660ee418
1614,Bethel town,North Carolina,660f0029
520,Springdale town,Washington,660fabad
19221,Plattsburgh city,New York,6610bbad
865,Victor city,Iowa,6612ca15
60830,Bonita Springs city,Florida,661441d5
443,Galena city,Missouri,661537a2
525,Boykins town,Virginia,6615da08
2774,Gervais city,Oregon,66177b45
956,Southwest City town,Missouri,66190a9a
395,Bancroft city,Idaho,661b1fc1
568,Buchtel village,Ohio,66211b6f
807,Edon village,Ohio,6622f27d
126,Westfield city,Iowa,662869e7
1288,Caraway city,Arkansas,662a692d
4006,Ellenville village,New York,662cdab1
26166,Waukee city,Iowa,662e11cd
3680,Horicon city,Wisconsin,662f7344
120,Prairie View city,Kansas,66365f23
206,Jacksonville village,Vermont,66391a21
704,New Florence city,Missouri,6639b592
168,Soldier city,Iowa,663cf40e
212,Williamson village,Illinois,663f19aa
178,Loch Arbour village,New Jersey,66426327
16652,Stuart city,Florida,6652a188
4005,Dimmitt city,Texas,6652baaa
1769,Westover town,Alabama,66564194
353,Wahpeton city,Iowa,665dd3c7
77,New Witten town,South Dakota,6660a15a
85,Mount Carbon borough,Pennsylvania,6666b4c9
3296,Orange village,Ohio,666ad216
3974,Carefree town,Arizona,6671ca73
776,Graettinger city,Iowa,6679c644
249,Lockbourne village,Ohio,667b658e
1409,Earlham city,Iowa,667f4cc0
201,Kossuth village,Mississippi,66834629
214,Napoleon city,Missouri,6684c90e
9113,Lynwood village,Illinois,668b7296
5364,Monaca borough,Pennsylvania,668d6e0a
1341,Crooks city,South Dakota,668db929
3370,Ossian town,Indiana,66904c33
491,Timber Lake city,South Dakota,6696c7c5
3098,Blue Earth city,Minnesota,66985bed
1642,Westwood city,Kansas,6698f6db
191,Gilliam city,Missouri,669aac0c
1114,Caddo town,Oklahoma,669e85fb
986,Wittenberg village,Wisconsin,66a8ff7b
40832,Findlay city,Ohio,66abbd18
19,Foraker town,Oklahoma,66af1f72
60,Johnstown village,Nebraska,66b13137
9692,Benton Harbor city,Michigan,66b585bc
2461,Olmos Park city,Texas,66ba1576
81189,Warwick city,Rhode Island,66bbfd2c
26751,Allen Park city,Michigan,66c1c0b5
309,Fort Supply town,Oklahoma,66c359b7
230,Lexington city,Georgia,66c7ab96
1012,Plandome Heights village,New York,66cffc34
4449,Whiteville town,Tennessee,66d182f3
571,Mead village,Nebraska,66d54f03
16013,Mount Clemens city,Michigan,66d8a34a
899,Wessington Springs city,South Dakota,66ddf492
212,Long Point village,Illinois,66defea6
1231,Grant Park village,Illinois,66e2f2cd
176,Fifty-Six city,Arkansas,66e4443a
52,McHenry city,North Dakota,66e4bccd
385,Brisbin borough,Pennsylvania,66e943e4
668,Hendricks city,Minnesota,66ec3897
3561,Centerville town,Tennessee,66efe11c
36440,Lima city,Ohio,66f028d7
283700,Irvine city,California,66f06abb
142,Stella village,Nebraska,66f0fd71
2518,Village of Grosse Pointe Shores city,Michigan,66f1f926
1103,Russiaville town,Indiana,66fb4396
99,Bryceland village,Louisiana,66fd681e
121,Roscoe village,Missouri,66fe57e1
1445,Albion borough,Pennsylvania,6704ce20
448,Cherry village,Illinois,6707402a
509,Markleville town,Indiana,67081e3d
9599,Fairview city,Tennessee,670d4a13
5271,Red Oak city,Iowa,6715c5d8
3375,Richwood town,Louisiana,671b8af7
547,Riverside city,Texas,67202ef0
8490,Morrisville borough,Pennsylvania,67206c12
4713,Fountain Hill borough,Pennsylvania,67226d6b
458,Angoon city,Alaska,672b6399
1978,Atkins city,Iowa,672c0c04
51,Panola village,Illinois,6731a48b
1306,Gillett city,Wisconsin,673c2476
13530,Brecksville city,Ohio,673c6ad4
93,New Bavaria village,Ohio,673dc9cf
935,Ivyland borough,Pennsylvania,673f40e4
1861,Drexel town,North Carolina,67409808
284,Clark city,Missouri,6742bec3
224,Pickstown town,South Dakota,67446c24
391731,Wichita city,Kansas,6749a811
2026,Moscow borough,Pennsylvania,674c2bf1
740,Kingston city,Georgia,674dbab8
4785,Hazard city,Kentucky,674de2ed
2665,Reidsville city,Georgia,674e3c7c
8766,Toppenish city,Washington,67532144
79,Brentford town,South Dakota,6755f8cc
430,Hampton village,Nebraska,675671d9
277,Goldsmith city,Texas,675722c6
5401,Robbins village,Illinois,6759e450
91,Blakeslee village,Ohio,676304a1
98,Old Ripley village,Illinois,6766452b
10719,Avon Park city,Florida,67684357
7137,Mont Belvieu city,Texas,676a82d0
1666,Murphy town,North Carolina,676c344f
87,Center village,Nebraska,67730dca
1005,North Bonneville city,Washington,6776c28c
1977,South Greensburg borough,Pennsylvania,677854f5
1948,Caney city,Kansas,67883540
270,Egan city,South Dakota,678de8f1
149,Rochester city,Kentucky,6796bdab
142,Norcatur city,Kansas,679b3433
955,Vanceboro town,North Carolina,679bf598
6906,Trumann city,Arkansas,679df64e
122,Harding city,Minnesota,679e2ac7
103,Elsie village,Nebraska,67a27687
1355,Uhland city,Texas,67a4ec55
821,Waverly Hall town,Georgia,67a61d2b
