name,state,id,pop_2020
Freeborn County,Minnesota,47ba9776,30364
Goodhue County,Minnesota,d253bc05,46318
Grant County,Minnesota,84b743e1,6026
Hennepin County,Minnesota,85b496df,1268408
Houston County,Minnesota,ec9cb2bc,18632
Hubbard County,Minnesota,293e0eb9,21783
Isanti County,Minnesota,0d304440,41429
Itasca County,Minnesota,e6325196,45268
Jackson County,Minnesota,a0bfe3fb,9768
Kanabec County,Minnesota,e73f0da1,16416
Kandiyohi County,Minnesota,b82e402c,43130
Kittson County,Minnesota,2790cd9c,4214
Koochiching County,Minnesota,e85cf22f,12059
Lac qui Parle County,Minnesota,b15b4268,6527
Lake County,Minnesota,5326a95d,10639
Lake of the Woods County,Minnesota,c972a7ef,3754
Le Sueur County,Minnesota,c0c8e4d2,28741
Lincoln County,Minnesota,0134a5a4,5568
Lyon County,Minnesota,1ff0aabd,25271
McLeod County,Minnesota,eadf461d,35710
Mahnomen County,Minnesota,25400f51,5473
Marshall County,Minnesota,7c76c234,9321
Martin County,Minnesota,8432b71d,19484
Meeker County,Minnesota,995ae9cb,23341
Mille Lacs County,Minnesota,0815a894,26146
Morrison County,Minnesota,a0113905,33187
Mower County,Minnesota,ddfd842c,40150
Murray County,Minnesota,9e8d8d8c,8155
Nicollet County,Minnesota,0e4af6d2,34482
Nobles County,Minnesota,de201bba,21400
Norman County,Minnesota,ebbacdbe,6338
Olmsted County,Minnesota,12e8301a,159298
Otter Tail County,Minnesota,f4d26827,58741
Pennington County,Minnesota,c7cf407d,13874
Pine County,Minnesota,9170ec91,29359
Pipestone County,Minnesota,71fcc521,9121
Polk County,Minnesota,9d914db6,30900
Pope County,Minnesota,37548a81,11277
Ramsey County,Minnesota,58e6c6bd,547903
Red Lake County,Minnesota,93536e2e,4046
Redwood County,Minnesota,01f4c5d1,15079
Renville County,Minnesota,4541b0aa,14403
Rice County,Minnesota,7296f001,67084
Rock County,Minnesota,565d04f2,9301
Roseau County,Minnesota,cf22c9ff,15117
St. Louis County,Minnesota,c25adadc,198538
Scott County,Minnesota,a5b29f8e,150689
Sherburne County,Minnesota,4fd0fdc6,98811
Sibley County,Minnesota,be869bcc,14715
Stearns County,Minnesota,ac668abb,162038
Steele County,Minnesota,a06d6e9d,36596
Stevens County,Minnesota,96046023,9765
Swift County,Minnesota,7f21f6cb,9176
Todd County,Minnesota,9d35d100,24732
Traverse County,Minnesota,174c6523,3218
Wabasha County,Minnesota,afa48e58,21642
Wadena County,Minnesota,f19af590,13807
Waseca County,Minnesota,fe01b92a,18550
Washington County,Minnesota,fb8a6c5c,265476
Watonwan County,Minnesota,7a17cbec,10792
Wilkin County,Minnesota,80111381,6161
Winona County,Minnesota,878c7463,50485
Wright County,Minnesota,7baac486,140249
Yellow Medicine County,Minnesota,7f768256,9580
Adams County,Mississippi,fd6a3325,30275
Alcorn County,Mississippi,ca87e34b,36889
Amite County,Mississippi,5a53e834,12205
Attala County,Mississippi,a473a8e6,18004
Benton County,Mississippi,3cfdad4c,8351
Bolivar County,Mississippi,1308d89b,30142
Calhoun County,Mississippi,69c2be76,14241
Carroll County,Mississippi,f25cafcf,9732
Chickasaw County,Mississippi,9bac0ab8,16951
Choctaw County,Mississippi,1b64688d,8063
Claiborne County,Mississippi,6a841c31,8911
Clarke County,Mississippi,fc0dbc6d,15299
Clay County,Mississippi,7d5cef3a,19352
Coahoma County,Mississippi,e941dd5d,21564
Copiah County,Mississippi,d9b16a4e,27933
Covington County,Mississippi,5d6439b2,18518
DeSoto County,Mississippi,cb93ad2e,188275
Forrest County,Mississippi,a980e024,75009
Franklin County,Mississippi,15bf3d8b,7657
George County,Mississippi,0227df5b,24425
Greene County,Mississippi,04ccaf24,13477
Grenada County,Mississippi,d23167a7,20610
Hancock County,Mississippi,2569724f,48000
Harrison County,Mississippi,ed3ee73a,208801
Hinds County,Mississippi,a0b1cc4a,227966
Holmes County,Mississippi,bf61233f,16726
Humphreys County,Mississippi,c408707c,7827
Issaquena County,Mississippi,77e2e2cc,1220
Itawamba County,Mississippi,9d8d8ada,23261
Jackson County,Mississippi,7bc0881f,143802
Jasper County,Mississippi,3a719284,16332
Jefferson County,Mississippi,dcb17edb,6997
Jefferson Davis County,Mississippi,8e85506b,10890
Jones County,Mississippi,84181b17,67993
Kemper County,Mississippi,2366e20e,9521
Lafayette County,Mississippi,5ee51106,54408
Lamar County,Mississippi,c55eedd3,64165
Lauderdale County,Mississippi,02043b5f,73751
Lawrence County,Mississippi,7d9a7355,12480
Leake County,Mississippi,bb54b674,22741
Lee County,Mississippi,22740a65,85466
Leflore County,Mississippi,9b13543c,27854
Lincoln County,Mississippi,29b2cd53,33936
Lowndes County,Mississippi,6e307e98,58309
Madison County,Mississippi,ffdeac89,106871
Marion County,Mississippi,f571c8ac,24441
Marshall County,Mississippi,2b1d9429,35301
Monroe County,Mississippi,6bc34bc0,35123
Montgomery County,Mississippi,acc52e64,9661
Neshoba County,Mississippi,ba892302,28996
Newton County,Mississippi,70e19eec,20866
Noxubee County,Mississippi,d75f3643,10236
Oktibbeha County,Mississippi,6f1b9206,49789
Panola County,Mississippi,a0202f08,33848
Pearl River County,Mississippi,c8dbf3a5,55876
Perry County,Mississippi,14645122,11862
Pike County,Mississippi,100b02f0,38997
Pontotoc County,Mississippi,9bc6bfac,32461
Prentiss County,Mississippi,19798150,25013
Quitman County,Mississippi,a80d54ae,6760
Rankin County,Mississippi,942b9659,155975
Scott County,Mississippi,5f7c0fc9,28061
Sharkey County,Mississippi,7af6c7a7,4160
Simpson County,Mississippi,d527c51d,26629
Smith County,Mississippi,20e5b150,15779
Stone County,Mississippi,59b3227d,18360
Sunflower County,Mississippi,5fa0e157,24740
Tallahatchie County,Mississippi,dde373fd,13707
Tate County,Mississippi,28261bb6,28539
Tippah County,Mississippi,f77a4926,21748
Tishomingo County,Mississippi,58a9f780,19275
Tunica County,Mississippi,7e00a235,9392
Union County,Mississippi,2a144154,28866
Walthall County,Mississippi,4d255886,14294
Warren County,Mississippi,8fac6437,44841
Washington County,Mississippi,f759199d,42837
Wayne County,Mississippi,8bb95a1c,20317
Webster County,Mississippi,3022ef50,9676
Wilkinson County,Mississippi,e9f70304,8351
Winston County,Mississippi,cebc2e52,17845
Yalobusha County,Mississippi,1d0cb2bf,11982
Yazoo County,Mississippi,6e9f3581,26982
Adair County,Missouri,9a853369,25399
Andrew County,Missouri,5a361977,17586
Atchison County,Missouri,0893756d,5096
Audrain County,Missouri,cb958fba,24835
Barry County,Missouri,7ca9ea95,35818
Barton County,Missouri,71b988b8,11592
Bates County,Missouri,ed3d9dee,16242
Benton County,Missouri,7721b7d9,19627
Bollinger County,Missouri,c5e059d1,12111
Boone County,Missouri,77ec1e2f,182991
Buchanan County,Missouri,3d0210e8,86530
Butler County,Missouri,63b76393,42178
Caldwell County,Missouri,345b9418,9051
Callaway County,Missouri,9c18cec1,44887
Camden County,Missouri,3fec6ca5,46414
Cape Girardeau County,Missouri,97b74586,79512
Carroll County,Missouri,ff012240,8554
Carter County,Missouri,b11edcda,5991
Cass County,Missouri,89fedf57,106806
Cedar County,Missouri,38b43b0b,14322
Chariton County,Missouri,ac3b25d7,7360
Christian County,Missouri,8481cd85,90655
Clark County,Missouri,95f5cfbd,6830
Clay County,Missouri,f082132f,253463
Clinton County,Missouri,8b023077,20553
Cole County,Missouri,1eb0bb14,76191
Cooper County,Missouri,9f8014dd,17102
Crawford County,Missouri,e166aba9,23739
Dade County,Missouri,14d5b1db,7568
Dallas County,Missouri,983895e3,17219
Daviess County,Missouri,9e0bf774,8283
DeKalb County,Missouri,68fc2049,10944
Dent County,Missouri,68b2d4c5,15481
Douglas County,Missouri,f1ace34f,13344
Dunklin County,Missouri,30ed51c4,28878
Franklin County,Missouri,905b6e18,104469
Gasconade County,Missouri,a4461410,14566
Gentry County,Missouri,17654382,6484
Greene County,Missouri,06a7e3b9,294997
Grundy County,Missouri,efd6148e,9595
Harrison County,Missouri,8f5f6e15,8321
Henry County,Missouri,ef992ea4,22076
Hickory County,Missouri,ec1ded67,9586
Holt County,Missouri,28c186b1,4232
Howard County,Missouri,63cf50f4,10001
Howell County,Missouri,fe59955e,40262
Iron County,Missouri,b5d8601e,10098
Jackson County,Missouri,f54467bd,705925
Jasper County,Missouri,5b835bb3,121648
Jefferson County,Missouri,f55b0790,226543
Johnson County,Missouri,1c9e2dc0,54219
Knox County,Missouri,4cb8f583,3940
Laclede County,Missouri,b25562c4,35895
Lafayette County,Missouri,c3b952dd,33006
Lawrence County,Missouri,ca1c9dd1,38175
Lewis County,Missouri,33e0ea31,9810
Lincoln County,Missouri,73cbc7a8,60119
Linn County,Missouri,3a8d8b9c,11830
Livingston County,Missouri,31b04b65,14413
McDonald County,Missouri,4d84f5bf,22900
Macon County,Missouri,a4c5f5d3,15095
Madison County,Missouri,d9769090,12113
Maries County,Missouri,469972f2,8795
Marion County,Missouri,ba2f2c16,28423
Mercer County,Missouri,c871b8f0,3558
Miller County,Missouri,0d90b05b,25791
Mississippi County,Missouri,d9da5822,12691
Moniteau County,Missouri,5aa64b55,15585
Monroe County,Missouri,6b12d698,8672
Montgomery County,Missouri,a194d2e6,11294
Morgan County,Missouri,9580c8ff,20716
New Madrid County,Missouri,896ecef7,16693
Newton County,Missouri,60be8f05,58451
Nodaway County,Missouri,a136fc1d,21743
Oregon County,Missouri,c89a1212,10411
Osage County,Missouri,d0a145f9,13535
Ozark County,Missouri,a13d51ed,9083
Pemiscot County,Missouri,0e38af06,15600
Perry County,Missouri,73f32975,19194
Pettis County,Missouri,483ca0f0,42490
Phelps County,Missouri,992de81c,44414
Pike County,Missouri,2b790832,17552
Platte County,Missouri,0ec6dd50,106532
Polk County,Missouri,70193822,32490
Pulaski County,Missouri,3b6612d7,52709
Putnam County,Missouri,3e681ab7,4688
Ralls County,Missouri,4b3597e7,10299
Randolph County,Missouri,432e145f,24409
Ray County,Missouri,3ebac2da,22915
Reynolds County,Missouri,64589f47,6198
Ripley County,Missouri,ac12dbb3,13300
St. Charles County,Missouri,d7b1b78f,406204
St. Clair County,Missouri,cdc3b22a,9689
Ste. Genevieve County,Missouri,3d673f1a,17924
St. Francois County,Missouri,831b9d3c,66485
St. Louis County,Missouri,914425de,994020
Saline County,Missouri,ce111b35,22858
Schuyler County,Missouri,68c72098,4534
Scotland County,Missouri,0183834a,4871
Scott County,Missouri,77269746,38288
Shannon County,Missouri,4bd575d9,8203
Shelby County,Missouri,7b1a3e48,5919
Stoddard County,Missouri,0d4a1c27,29001
Stone County,Missouri,08fe42a9,32465
Sullivan County,Missouri,2c06555d,6033
Taney County,Missouri,75c760d7,56104
Texas County,Missouri,77b03edd,25112
Vernon County,Missouri,a1cfe73c,20388
Warren County,Missouri,163161d3,36594
Washington County,Missouri,8db7519b,24604
Wayne County,Missouri,e1de9a20,12769
Webster County,Missouri,4fcf50cd,39859
Worth County,Missouri,386d804c,1953
Wright County,Missouri,2b4b13c6,18325
St. Louis city,Missouri,da0f2ac2,297645
Beaverhead County,Montana,c7d0edcc,9483
Big Horn County,Montana,d095da55,13063
Blaine County,Montana,e03acaed,6568
Broadwater County,Montana,fd1da5b9,6444
Carbon County,Montana,49f011a3,10921
Carter County,Montana,6cab8cd4,1235
Cascade County,Montana,b0b04a81,81346
Chouteau County,Montana,188f0fef,5699
Custer County,Montana,8fc6bf94,11292
Daniels County,Montana,771036db,1638
Dawson County,Montana,e8a8bad5,8555
Deer Lodge County,Montana,9e5620df,9204
Fallon County,Montana,68ba0476,2826
Fergus County,Montana,7c04ba9f,11104
Flathead County,Montana,7d84c571,105851
Gallatin County,Montana,b45b0005,116806
Garfield County,Montana,6eb6276c,1268
Glacier County,Montana,c818973a,13594
Golden Valley County,Montana,4404576e,827
Granite County,Montana,4d74c27e,3317
Hill County,Montana,67652a7c,16358
Jefferson County,Montana,f01177db,12360
Judith Basin County,Montana,32e7adda,1994
Lake County,Montana,3e5dbf8f,30986
Lewis and Clark County,Montana,a8434a77,70229
Liberty County,Montana,3e46cdad,2369
Lincoln County,Montana,b2e30123,20343
McCone County,Montana,6d77e380,1648
Madison County,Montana,70e971d6,8959
Meagher County,Montana,2b349d8e,1831
Mineral County,Montana,fe1e02b9,4544
Missoula County,Montana,f1b7257d,121630
Musselshell County,Montana,3c16aa1f,4669
Park County,Montana,d2d475cd,16760
Petroleum County,Montana,b131fb62,500
Phillips County,Montana,c74c5b0b,3919
Pondera County,Montana,5d2d1f58,5782
Powder River County,Montana,975c8af9,1681
Powell County,Montana,d497a1a9,6817
Prairie County,Montana,754dd2a2,1067
Ravalli County,Montana,532780b2,45002
Richland County,Montana,eb261fdf,11043
Roosevelt County,Montana,c06cb8fb,10964
Rosebud County,Montana,54651f74,8836
Sanders County,Montana,cc7e435b,12157
Sheridan County,Montana,a95898f7,3261
Silver Bow County,Montana,f3b60bce,35180
Stillwater County,Montana,93f268ce,9888
Sweet Grass County,Montana,79d8995c,3684
Teton County,Montana,21304450,6249
Toole County,Montana,af5e55c5,4686
Treasure County,Montana,b8d7d7da,695
Valley County,Montana,0449a45f,7359
Wheatland County,Montana,c31e0b6f,2157
Wibaux County,Montana,693416a3,939
Yellowstone County,Montana,2d649ea0,162990
Adams County,Nebraska,dfb2433d,31321
Antelope County,Nebraska,f896754c,6264
Arthur County,Nebraska,a431e89a,466
Banner County,Nebraska,093579d8,786
Blaine County,Nebraska,6e973fac,457
Boone County,Nebraska,21eea6d1,5096
Box Butte County,Nebraska,1c962d1d,10696
Boyd County,Nebraska,f513863f,1860
Brown County,Nebraska,52b0c0c3,2981
Buffalo County,Nebraska,c0538d47,50114
Burt County,Nebraska,ac93fdf3,6477
Butler County,Nebraska,454f7a64,7960
Cass County,Nebraska,f57c6703,26232
Cedar County,Nebraska,4dd2dfed,8414
Chase County,Nebraska,34792945,3840
Cherry County,Nebraska,a00ade4f,5781
Cheyenne County,Nebraska,07183c5f,9111
Clay County,Nebraska,9e41dff2,6216
Colfax County,Nebraska,e62ae958,10587
Cuming County,Nebraska,8958901f,8798
Custer County,Nebraska,39026d0b,10626
Dakota County,Nebraska,22429d8b,20070
Dawes County,Nebraska,dfff2e21,8361
Dawson County,Nebraska,db6febed,23510
Deuel County,Nebraska,687f69d2,1793
Dixon County,Nebraska,227d6d4f,5596
Dodge County,Nebraska,e58dd7d3,36222
Douglas County,Nebraska,95c9433d,574332
Dundy County,Nebraska,886440ea,1671
Fillmore County,Nebraska,7069a04d,5519
Franklin County,Nebraska,d24843b4,2940
Frontier County,Nebraska,84b2aeb6,2587
Furnas County,Nebraska,2ab77954,4653
Gage County,Nebraska,8fdfc859,21431
Garden County,Nebraska,aa173c29,1847
Garfield County,Nebraska,41fc9f9c,1956
Gosper County,Nebraska,1757f603,1986
Grant County,Nebraska,1c25f040,630
Greeley County,Nebraska,ab3f13d8,2319
Hall County,Nebraska,d92710fc,61028
Hamilton County,Nebraska,d23c01c4,9237
Harlan County,Nebraska,39ef9f14,3311
Hayes County,Nebraska,0a205409,916
Hitchcock County,Nebraska,7e25d419,2773
Holt County,Nebraska,16bc1ec1,9956
Hooker County,Nebraska,8eda7d8c,647
Howard County,Nebraska,caabf00a,6488
Jefferson County,Nebraska,1e5f0830,7099
Johnson County,Nebraska,30af072c,5057
Kearney County,Nebraska,270f400a,6652
Keith County,Nebraska,fcace374,7983
Keya Paha County,Nebraska,cc50e767,759
Kimball County,Nebraska,1912ee51,3495
Knox County,Nebraska,0ecb5639,8304
Lancaster County,Nebraska,432e4cc3,320650
Lincoln County,Nebraska,3ae1e73b,34347
Logan County,Nebraska,ec0fd54b,747
Loup County,Nebraska,860843b2,650
McPherson County,Nebraska,87b8e845,474
Madison County,Nebraska,8f46d407,34813
Merrick County,Nebraska,058d91e7,7809
Morrill County,Nebraska,53539a24,4625
Nance County,Nebraska,c1125803,3532
Nemaha County,Nebraska,da2e23d9,7044
Nuckolls County,Nebraska,f60d4ae4,4134
Otoe County,Nebraska,b2bd98fb,15965
Pawnee County,Nebraska,377aa27a,2601
Perkins County,Nebraska,f5d80b2f,2867
Phelps County,Nebraska,8d63fb98,9006
Pierce County,Nebraska,935530b6,7184
Platte County,Nebraska,463bcd67,33364
Polk County,Nebraska,7167b4de,5201
Red Willow County,Nebraska,1d267d80,10627
Richardson County,Nebraska,751af494,7791
Rock County,Nebraska,3f63fcb2,1377
Saline County,Nebraska,665b626a,13987
Sarpy County,Nebraska,c031f9c3,188856
Saunders County,Nebraska,898858df,21927
Scotts Bluff County,Nebraska,d4029347,35299
Seward County,Nebraska,546c71a1,17186
Sheridan County,Nebraska,53c58a75,5150
Sherman County,Nebraska,a67c52bb,2986
Sioux County,Nebraska,13c9688f,1200
Stanton County,Nebraska,36670060,5880
Thayer County,Nebraska,bac06c5e,4887
Thomas County,Nebraska,8519ffa4,739
Thurston County,Nebraska,ccd89c08,7220
Valley County,Nebraska,a0e03f2f,4103
Washington County,Nebraska,87a61df0,20901
Wayne County,Nebraska,43a7af98,9492
Webster County,Nebraska,6e8ed0e7,3419
Wheeler County,Nebraska,018d194d,790
York County,Nebraska,92714fa9,13511
Churchill County,Nevada,963a60f8,25363
Clark County,Nevada,adf7a7bc,2315963
Douglas County,Nevada,bf8fc9fe,49088
Elko County,Nevada,8993aa57,53006
Esmeralda County,Nevada,c6ef2ca4,886
Eureka County,Nevada,0d6dbe0a,2065
Humboldt County,Nevada,55bb2232,16962
Lander County,Nevada,a163fd42,5514
Lincoln County,Nevada,5be338fe,5159
Lyon County,Nevada,3ec0159a,58319
Mineral County,Nevada,83428a6e,4518
Nye County,Nevada,f41e5fc2,48054
Pershing County,Nevada,fc986878,6573
Storey County,Nevada,3e054058,4207
Washoe County,Nevada,ac25fe2e,477082
White Pine County,Nevada,166523d9,9466
Carson City,Nevada,76432ccb,56034
Belknap County,New Hampshire,4be5d089,61551
Carroll County,New Hampshire,59e191e3,49167
Cheshire County,New Hampshire,676a1ffb,76228
Coos County,New Hampshire,27025ec0,31174
Grafton County,New Hampshire,8d2a05d7,90691
Hillsborough County,New Hampshire,90a44099,418735
Merrimack County,New Hampshire,4b4fddcf,152622
Rockingham County,New Hampshire,e9d2f197,311307
Strafford County,New Hampshire,a7193ba5,131533
Sullivan County,New Hampshire,490ab38e,43267
Atlantic County,New Jersey,a4885d51,262945
Bergen County,New Jersey,b238101d,930394
Burlington County,New Jersey,b57497d8,446596
Camden County,New Jersey,3f2a7006,506809
Cape May County,New Jersey,eedbf11a,91546
Cumberland County,New Jersey,9f468382,147008
Essex County,New Jersey,0c7b9bbf,800501
Gloucester County,New Jersey,df409b6d,293245
Hudson County,New Jersey,01ec324f,671666
Hunterdon County,New Jersey,553bf795,124797
Mercer County,New Jersey,405092a3,367239
Middlesex County,New Jersey,e89d624a,822736
Monmouth County,New Jersey,920f4e6e,618381
Morris County,New Jersey,2f84a153,491087
Ocean County,New Jersey,4eecfab8,614237
Passaic County,New Jersey,0b048261,500382
Salem County,New Jersey,f23acc8c,62451
Somerset County,New Jersey,b350b1ab,329331
Sussex County,New Jersey,189898a8,140002
Union County,New Jersey,1112ce8d,555394
Warren County,New Jersey,a67f72da,105624
Bernalillo County,New Mexico,89d5bbaf,681666
Catron County,New Mexico,710892d3,3623
Chaves County,New Mexico,02cc9736,64711
Cibola County,New Mexico,d730fd62,26354
Colfax County,New Mexico,06e64be8,11927
Curry County,New Mexico,64c03cd1,48793
De Baca County,New Mexico,dc5442ad,1673
Doña Ana County,New Mexico,b85673d5,221262
Eddy County,New Mexico,8b28d4b2,58418
Grant County,New Mexico,b74de98f,27007
Guadalupe County,New Mexico,05a6ac42,4275
Harding County,New Mexico,65b6522c,638
Hidalgo County,New Mexico,54b50cae,4106
Lea County,New Mexico,6f46c25e,71830
Lincoln County,New Mexico,1516d601,19939
Los Alamos County,New Mexico,ceb2b5a4,19462
Luna County,New Mexico,5ac0f6fd,23905
McKinley County,New Mexico,2f6b7bfb,70824
Mora County,New Mexico,fa6d02c1,4478
Otero County,New Mexico,46fcbd62,67967
Quay County,New Mexico,74723905,8197
Rio Arriba County,New Mexico,5bda6608,38521
Roosevelt County,New Mexico,c8a6c6af,18350
Sandoval County,New Mexico,7281411d,148904
San Juan County,New Mexico,c556a508,123312
San Miguel County,New Mexico,9053b44f,27144
Santa Fe County,New Mexico,b731542f,151946
Sierra County,New Mexico,c846685d,10867
Socorro County,New Mexico,1f8d1836,16541
Taos County,New Mexico,20c02cd2,32593
Torrance County,New Mexico,5802b19c,15486
Union County,New Mexico,d2d06bcd,4026
Valencia County,New Mexico,a809cce3,77574
Albany County,New York,4add9e60,303654
Allegany County,New York,a22199c9,45587
Bronx County,New York,5a92d98c,1401142
Broome County,New York,85efa498,189420
Cattaraugus County,New York,19e386f5,75863
Cayuga County,New York,aaca70e8,76029
Chautauqua County,New York,a0a10447,126032
Chemung County,New York,fce557dc,82622
Chenango County,New York,a944ae72,46730
Clinton County,New York,87b6338d,79778
Columbia County,New York,eeca1eff,59534
Cortland County,New York,4615b9ff,47173
Delaware County,New York,b4c583c5,43938
Dutchess County,New York,4420d487,293293
Erie County,New York,61139476,917241
Essex County,New York,464c2815,36891
Franklin County,New York,baa95d89,49965
Fulton County,New York,b9e036c5,52812
Genesee County,New York,adffacd4,56994
Greene County,New York,7b2a4c36,47177
Hamilton County,New York,8b69a264,4345
Herkimer County,New York,df563c81,60945
Jefferson County,New York,df7b27f5,108095
Kings County,New York,ae9b2fd6,2538934
Lewis County,New York,197bd81e,26187
Livingston County,New York,7c4d8acd,62398
Madison County,New York,e6b9d786,70478
Monroe County,New York,ff5881b4,740900
Montgomery County,New York,946130f4,49170
Nassau County,New York,12caea80,1351334
New York County,New York,a8cee1d4,1611989
Niagara County,New York,8668a4fa,208396
Oneida County,New York,8cd19cd7,227346
Onondaga County,New York,76cce585,459214
Ontario County,New York,ca380a2b,110091
Orange County,New York,c906a03c,385234
Orleans County,New York,9e20d3d7,39978
Oswego County,New York,faafda88,116346
Otsego County,New York,b105ec7a,58701
Putnam County,New York,0c2d6d3e,98532
Queens County,New York,283e7718,2225821
Rensselaer County,New York,d0b1c1bb,158108
Richmond County,New York,66f8e673,475327
Rockland County,New York,728ad288,326225
St. Lawrence County,New York,0a0abab0,107185
Saratoga County,New York,30079367,230298
Schenectady County,New York,82437db2,155358
Schoharie County,New York,c5d9225d,31132
Schuyler County,New York,94cbd45d,17685
Seneca County,New York,3b952728,33991
Steuben County,New York,a8e0e544,94657
Suffolk County,New York,fef656b0,1474273
Sullivan County,New York,e932891a,75802
Tioga County,New York,b7687154,47904
Tompkins County,New York,a8bfc289,101058
Ulster County,New York,dff727a8,177716
Warren County,New York,bbe76d29,63756
Washington County,New York,0587a21b,60606
Wayne County,New York,d693d67f,89339
Westchester County,New York,626e52b6,965802
Wyoming County,New York,4ec83f2c,39465
Yates County,New York,7926f1b3,24780
Alamance County,North Carolina,9d0c12e0,171346
Alexander County,North Carolina,90ad76e4,37441
Alleghany County,North Carolina,a1193988,11194
Anson County,North Carolina,d5726be8,24097
Ashe County,North Carolina,0a670e9d,27166
Avery County,North Carolina,f635cae4,17571
Beaufort County,North Carolina,c3abe1cb,47073
Bertie County,North Carolina,ef064143,18712
Bladen County,North Carolina,f2be4ade,32911
Brunswick County,North Carolina,f02711b5,149039
Buncombe County,North Carolina,16b46c6b,263477
Burke County,North Carolina,6e27c7e7,90418
Cabarrus County,North Carolina,f267bd23,221479
Caldwell County,North Carolina,851eed89,82100
Camden County,North Carolina,b0dfeb5e,10984
Carteret County,North Carolina,5b806c84,69558
Caswell County,North Carolina,bb4a36ec,22443
Catawba County,North Carolina,2dfe9887,160307
Chatham County,North Carolina,aedfb3b6,75748
Cherokee County,North Carolina,ff591c1d,29073
Chowan County,North Carolina,109d30d9,13815
Clay County,North Carolina,a0856409,11505
Cleveland County,North Carolina,d5f121b3,99035
Columbus County,North Carolina,a67b7728,54754
Craven County,North Carolina,eb8f9601,101233
Cumberland County,North Carolina,3d769163,336364
Currituck County,North Carolina,3e48ae07,29052
Dare County,North Carolina,21087ab5,37547
Davidson County,North Carolina,dbdf732b,169234
Davie County,North Carolina,27d0a204,43286
Duplin County,North Carolina,47373ae0,58794
Durham County,North Carolina,00f0e90e,327306
Edgecombe County,North Carolina,a219775c,50829
Forsyth County,North Carolina,177c51c0,383843
Franklin County,North Carolina,5e412ff5,71859
Gaston County,North Carolina,1bfef6c7,226568
Gates County,North Carolina,acee7bba,11464
Graham County,North Carolina,fd0a6080,8474
Granville County,North Carolina,6c039427,60486
Greene County,North Carolina,3998f4b0,20928
Guilford County,North Carolina,c80ca316,540521
Halifax County,North Carolina,04629727,49479
Harnett County,North Carolina,312528e8,137058
Haywood County,North Carolina,171cede7,62972
Henderson County,North Carolina,b6f15e8d,118445
Hertford County,North Carolina,19c2d884,23108
Hoke County,North Carolina,e7edd1fe,55830
Hyde County,North Carolina,da3376c1,4843
Iredell County,North Carolina,77599b8a,185770
Jackson County,North Carolina,ecd77b38,44033
Johnston County,North Carolina,03ceb93e,216246
Jones County,North Carolina,d291db54,9250
Lee County,North Carolina,55696009,62353
Lenoir County,North Carolina,1e3f8cbc,55720
Lincoln County,North Carolina,3e18b220,88097
McDowell County,North Carolina,b8c3c407,45782
Macon County,North Carolina,5f19ad43,35994
Madison County,North Carolina,7ad887a6,21740
Martin County,North Carolina,dfa3b2ed,22178
Mecklenburg County,North Carolina,32419f92,1128945
Mitchell County,North Carolina,d72e89f4,14881
Montgomery County,North Carolina,a9809397,27238
Moore County,North Carolina,0edeca70,103352
Nash County,North Carolina,44b3a1e3,94859
New Hanover County,North Carolina,a287b5d1,236613
Northampton County,North Carolina,6b0499ac,19088
Onslow County,North Carolina,d7b5f46f,203943
Orange County,North Carolina,6dbf380b,149077
Pamlico County,North Carolina,046f31aa,12715
Pasquotank County,North Carolina,15d59b9b,40372
Pender County,North Carolina,8b9a4afd,64671
Perquimans County,North Carolina,0937f19b,13667
Person County,North Carolina,bb58ec34,39925
Pitt County,North Carolina,9abeaed3,182924
Polk County,North Carolina,70d1af6e,21030
Randolph County,North Carolina,1cd9d7fc,144557
Richmond County,North Carolina,dd0b5bfc,44332
Robeson County,North Carolina,4450672a,129999
Rockingham County,North Carolina,0cd9538b,91285
Rowan County,North Carolina,334e902c,142495
Rutherford County,North Carolina,ebf65607,67076
Sampson County,North Carolina,dced9087,63382
Scotland County,North Carolina,0a4300d4,34637
Stanly County,North Carolina,c3ae347a,63239
Stokes County,North Carolina,e98c8b1e,45743
Surry County,North Carolina,cef26550,71683
Swain County,North Carolina,15b2543c,14179
Transylvania County,North Carolina,c86e52ea,34498
Tyrrell County,North Carolina,64a78966,3774
Union County,North Carolina,ef77b3af,244562
Vance County,North Carolina,7367d50b,44718
Wake County,North Carolina,f0d6a62c,1132271
Warren County,North Carolina,a93c43a9,19522
Washington County,North Carolina,9358a528,11485
Watauga County,North Carolina,007734d1,56441
Wayne County,North Carolina,6326617c,123967
Wilkes County,North Carolina,2897f30f,68043
Wilson County,North Carolina,508e2f6d,81979
Yadkin County,North Carolina,73c4ea8c,37625
Yancey County,North Carolina,01909769,18099
Adams County,North Dakota,e60b2ced,2188
Barnes County,North Dakota,1da74ce5,10402
Benson County,North Dakota,1c25083f,6762
Billings County,North Dakota,c2095020,890
Bottineau County,North Dakota,21928abb,6287
Bowman County,North Dakota,49bbd46f,2986
Burke County,North Dakota,ebfe3e2c,2118
Burleigh County,North Dakota,e04a388a,96212
Cass County,North Dakota,a1df9601,183904
Cavalier County,North Dakota,726a56f3,3713
Dickey County,North Dakota,7032f9e6,4705
Divide County,North Dakota,28e66009,2277
Dunn County,North Dakota,089d5c28,4465
Eddy County,North Dakota,6e276259,2179
Emmons County,North Dakota,8d0b7c6a,3187
