,name,state,id,pop_2020
13377,Michiana village,Michigan,d7dc1335,180
13398,Minden City village,Michigan,b2ecde48,180
18436,Bee village,Nebraska,5c26e2a4,180
18871,Lowell township,Nebraska,9ab72c4e,180
25011,Latty village,Ohio,28ad16e4,180
25209,Meigs township (Muskingum County),Ohio,d10f38a3,180
12555,Carney village,Michigan,8ce9d764,181
13353,Meade township (Mason County),Michigan,bfc4b42f,181
14275,Bird Island township,Minnesota,4e8d26cb,181
14899,Friendship township,Minnesota,06953eae,181
14901,Frost city,Minnesota,468ea32b,181
15663,Minnesota Lake township,Minnesota,bb756c0d,181
3694,Caledonia village,Illinois,7e597ee9,182
5751,Talkington township,Illinois,a4a38071,182
9270,Gypsum Creek township,Kansas,47f1ee97,182
9634,Luray city,Kansas,6eb867c2,182
10196,Solomon township (Phillips County),Kansas,d01743e2,182
10322,Union township (Butler County),Kansas,9196b278,182
15062,Hardwick city,Minnesota,b4bbb67a,182
15275,Kennedy city,Minnesota,10fda452,182
15885,Orwell township,Minnesota,0e679ab9,182
22489,Buffalo city,North Dakota,41925db5,182
23661,Sawyer township,North Dakota,6107d38a,182
23868,Union township,North Dakota,571c3afe,182
30304,East Gregory UT,South Dakota,c55125ab,182
31069,Susquehanna township,South Dakota,70c46bcc,182
4072,Eldred village,Illinois,e972cee6,183
5236,Pea Ridge township,Illinois,7a591f22,183
14199,Baxter township,Minnesota,4b34e24b,183
14223,Belfast township,Minnesota,2522983f,183
14703,Easton city,Minnesota,0e88369d,183
15579,Martinsburg township,Minnesota,00bcd72c,183
15756,New Avon township,Minnesota,4ef184a7,183
15863,Ogema city,Minnesota,bce3da0c,183
16200,Seely township,Minnesota,157a652d,183
16676,Winnebago City township,Minnesota,fe160623,183
9074,Ensign city,Kansas,7e158a7b,184
9624,Lost Springs township,Kansas,fc151e19,184
10432,Wayne township (Doniphan County),Kansas,1713148b,184
17080,Baker township,Missouri,8a1154b4,184
17418,Fountain N' Lakes village,Missouri,9aa5825d,184
17540,Homestead village,Missouri,c62df06b,184
17653,Laredo city,Missouri,0a5cae6c,184
27238,Benson borough,Pennsylvania,f9a17c56,184
27462,Clara township,Pennsylvania,db9b42a1,184
27543,Cooke township,Pennsylvania,bf91789a,184
28973,Roseville borough,Pennsylvania,6b23ae4e,184
3633,Broughton village,Illinois,fae5b670,185
3769,Chambersburg township,Illinois,e7252934,185
4846,Maxwell township,Illinois,12b82aef,185
5483,Royal Lakes village,Illinois,acbb2ac9,185
14641,Dent city,Minnesota,da3b9681,185
14963,Goose Prairie township,Minnesota,9240d3d5,185
15737,Nashville township,Minnesota,ccdef836,185
15993,Polk Centre township,Minnesota,f482bc42,185
16246,Sioux Valley township,Minnesota,e6b1e892,185
34650,Fence town,Wisconsin,d7f3b859,185
35905,Wilson village,Wisconsin,24277111,185
15082,Hawk Creek township,Minnesota,94be1cb9,186
15300,Kingman township,Minnesota,b36429a4,186
15458,Lisbon township,Minnesota,1c5fafa5,186
15656,Minneiska township,Minnesota,55b14b26,186
15660,Minnesota City city,Minnesota,196fc719,186
16465,Trondhjem township,Minnesota,629fbfcb,186
16570,Warba city,Minnesota,bfff6ac0,186
16662,Wilmont township,Minnesota,cfe00b92,186
9066,Emmett city,Kansas,87000bd3,187
9260,Grenola city,Kansas,17410032,187
10013,Rantoul city,Kansas,10ead9cf,187
10327,Union township (McPherson County),Kansas,39cedcb6,187
10456,Westminster township,Kansas,9421fe5f,187
10499,Wilson township (Marion County),Kansas,814cf461,187
14119,Appleton township,Minnesota,6cb0fd75,187
14874,Fountain Prairie township,Minnesota,6d3d3c9d,187
15382,Lamberton township,Minnesota,bcfb60c9,187
15389,Langhei township,Minnesota,31220558,187
15833,Northome city,Minnesota,3da5d7c7,187
16012,Prairie View township,Minnesota,f2984441,187
16492,Ulen township,Minnesota,e8e5d254,187
16584,Waterbury township,Minnesota,69940e92,187
23436,Oakville township,North Dakota,57ff2196,187
23995,Wing city,North Dakota,4b107213,187
8679,Beattie city,Kansas,36c58530,188
9547,Lincoln township (Anderson County),Kansas,8aa15e29,188
18571,Craig village,Nebraska,82beb820,188
18854,Logan township (Dixon County),Nebraska,96cfd53d,188
19053,Raymond village,Nebraska,d7a56b7e,188
4009,Du Bois village,Illinois,8077fb56,189
4361,Hamilton township,Illinois,514a50f1,189
4461,Hooppole village,Illinois,d27ad686,189
9239,Grant township (Russell County),Kansas,5b6a143e,189
10031,Richland township (Cowley County),Kansas,beed6481,189
10295,Tipton city,Kansas,6b95019d,189
16201,Selma township,Minnesota,81d42e5b,189
16219,Sheridan township,Minnesota,40da4fd4,189
16273,South Haven city,Minnesota,e2909a63,189
18839,Lincoln township (Cuming County),Nebraska,9588eea2,189
19021,Pickrell village,Nebraska,8e7b1b3a,189
23863,Twin Valley township,North Dakota,03f8f916,189
23992,Wimbledon city,North Dakota,b5519f8e,189
8577,Adams township,Kansas,bd752c01,190
9751,Morganville city,Kansas,6b2c8c9a,190
9961,Pleasant Valley township (Wilson County),Kansas,48f2298b,190
34279,Blaine town,Wisconsin,de11aac3,190
34635,Exeland village,Wisconsin,b569e2c6,190
34883,Hustler village,Wisconsin,40e5a657,190
14056,Aetna township,Minnesota,0aaa28b0,191
15376,Lakeview township,Minnesota,6552fb50,191
16549,Wahnena UT,Minnesota,9bbf3659,191
27235,Benezette township,Pennsylvania,1fe49eed,191
27372,Callensburg borough,Pennsylvania,998fac80,191
3486,Batchtown village,Illinois,b5598d25,192
3627,Brooklyn township (Schuyler County),Illinois,c8b1dbdd,192
4914,Milo township,Illinois,5a340e57,192
5590,Shumway village,Illinois,e27add25,192
14857,Forada city,Minnesota,4b14f916,192
14858,Ford township,Minnesota,08efc4a4,192
15120,Henryville township,Minnesota,dce90a5c,192
15480,Lone Tree township,Minnesota,4fb65d53,192
15743,Nelson city,Minnesota,abfe2988,192
15869,Olney township,Minnesota,d219fdfb,192
16138,Round Lake township (Becker County),Minnesota,9a65c324,192
16592,Watson city,Minnesota,2c587e27,192
34497,Dairyland town,Wisconsin,511b2feb,192
35358,Patch Grove village,Wisconsin,1ea5ea34,192
4334,Greenwood township (Christian County),Illinois,f5f7ccd6,193
4774,Macon township,Illinois,663d188c,193
4904,Mill Shoals village,Illinois,9fa3bdb9,193
4572,Keensburg village,Illinois,90d76cb2,194
4901,Milks Grove township,Illinois,d108aff1,194
14195,Battle Plain township,Minnesota,77c3b90d,194
15112,Hendricks township,Minnesota,599d0559,194
15341,Lake Grove township,Minnesota,44c7e43f,194
15350,Lake Lillian township,Minnesota,1dc09699,194
15893,Oshkosh township,Minnesota,ee3222f6,194
16261,Sobieski city,Minnesota,064b1306,194
4202,Fountain Bluff township,Illinois,ffe25338,195
4609,La Fayette village,Illinois,97e7f426,195
4949,Montrose village,Illinois,4eeb2e01,195
5078,Norris village,Illinois,4530c640,195
8810,Castle township,Kansas,e749d304,195
8872,Cheyenne township (Barton County),Kansas,b596bdbf,195
9506,Lebanon city,Kansas,6ab2b308,195
9732,Mission Woods city,Kansas,def99906,195
10317,Tyro city,Kansas,15ebf5b2,195
14441,Cedar Valley township,Minnesota,d5925ddb,195
14761,Emardville township,Minnesota,6f095f21,195
15866,Okabena city,Minnesota,dbaa371e,195
16057,Remer township,Minnesota,06fe5d4c,195
16649,Wildwood township,Minnesota,cbcaa84a,195
18629,Eaton township,Nebraska,4a57f792,196
19139,St. Charles township,Nebraska,b8e36274,196
19175,Taylor village,Nebraska,35eb5225,196
19188,Trumbull village,Nebraska,b26667bd,196
35225,Mount Sterling village,Wisconsin,cc81e653,196
35684,Stockholm town,Wisconsin,9937d962,196
18576,Creston village,Nebraska,a37f6c74,197
18684,Franklin township (Fillmore County),Nebraska,c1586926,197
18732,Guide Rock village,Nebraska,ed8c0203,197
18929,Monterey township,Nebraska,24c82fc8,197
19194,Union township (Butler County),Nebraska,ab187bd3,197
4646,Lanesville township,Illinois,05618328,198
5268,Philadelphia township,Illinois,048f1aa4,198
5548,Seaton village,Illinois,2140104d,198
14206,Bearville township,Minnesota,2822dfc0,198
15296,Kimberly township,Minnesota,c1cdee8e,198
15707,Morrison township,Minnesota,bf90d8bf,198
15953,Peterson city,Minnesota,d57531e7,198
17476,Grant township (Putnam County),Missouri,c92b3f34,198
17859,Oakwood Park village,Missouri,0bc8643f,198
27192,Barkeyville borough,Pennsylvania,9c3c9f1d,198
27948,Gray township,Pennsylvania,ce37a50c,198
28633,Newton Hamilton borough,Pennsylvania,17dd5c6f,198
28652,North Branch township,Pennsylvania,4dae176d,198
3452,Austin township,Illinois,f5b981e8,199
3662,Bulpitt village,Illinois,f6884672,199
14375,Bungo township,Minnesota,c5f35fe5,199
14584,Custer township,Minnesota,ee08c96b,199
15142,Hillman township (Morrison County),Minnesota,021c4f65,199
15330,Lake Bronson city,Minnesota,b017787f,199
15416,Leeds township,Minnesota,d99f25c7,199
15525,Madison township,Minnesota,e1298f15,199
17516,Haywood City village,Missouri,7bef6c22,199
17628,Koshkonong town,Missouri,51f764ad,199
17796,Mosby city,Missouri,37262978,199
18574,Creighton township,Nebraska,87ca862e,199
18801,Jackson village,Nebraska,2b4432d1,199
18828,Lewellen village,Nebraska,9c6beabd,199
18951,Newark township,Nebraska,0334233d,199
3634,Brouilletts Creek township,Illinois,4562b966,200
3880,Cottage township,Illinois,33824a50,200
4375,Hardin township,Illinois,f43369e5,200
5848,Vermilion village,Illinois,ee58afca,200
8666,Barnes township,Kansas,68aedacf,200
9289,Hanston city,Kansas,b09ff0f9,200
14798,Fairfax township,Minnesota,e0dad09e,200
14841,Fisher township,Minnesota,895129b2,200
15620,Meire Grove city,Minnesota,72ca1d93,200
15677,Monroe township,Minnesota,8bb6387a,200
16119,Rose Dell township,Minnesota,595f1d45,200
16511,Verdi township,Minnesota,92eae2b9,200
17646,Lake township,Missouri,352b600e,200
17908,Phillipsburg village,Missouri,212e43f8,200
18117,Trail Creek township,Missouri,bd0956dd,200
14454,Chanarambie township,Minnesota,e8b78ba7,201
14916,Gary city,Minnesota,fe7416d4,201
14986,Grange township,Minnesota,7666d5d7,201
15449,Lincoln township (Blue Earth County),Minnesota,898cd5b2,201
17137,Bogle township,Missouri,946c17a6,202
17306,Dallas township (Harrison County),Missouri,15ca24b0,202
17627,Knox City city,Missouri,f4ebb7e0,202
9160,Gale township,Kansas,131c0838,203
9617,Long Island township,Kansas,264e742d,203
10187,Smolan city,Kansas,9f21e67f,203
17127,Blodgett village,Missouri,c7f3a987,203
17300,Cunningham township,Missouri,e79aad0a,203
18166,Walker township (Henry County),Missouri,0adb1e97,203
27439,Cherry Grove township,Pennsylvania,fa0340e1,203
27741,Eastvale borough,Pennsylvania,9524c16d,203
28180,Karns City borough,Pennsylvania,55af2ed6,203
29209,Stillwater borough,Pennsylvania,2ae0c2bc,203
4576,Kell village,Illinois,ada82316,204
4594,Kinderhook village,Illinois,41badc95,204
5044,New Minden village,Illinois,42d2b752,204
5201,Palmer village,Illinois,738efbd0,204
5510,Salt Creek township,Illinois,ce04d916,204
8702,Belvue city,Kansas,09eb2d78,204
8779,Burns city,Kansas,0b38e5dd,204
10249,Sterling township (Rice County),Kansas,6a1aa0ea,204
10277,Sylvia city,Kansas,d4904d3d,204
10281,Talleyrand township,Kansas,ca78f88e,204
11420,Gilead town,Maine,22640e40,204
11619,Prentiss UT,Maine,baddd1c2,204
14698,East Lake Lillian township,Minnesota,8e9348c2,204
14845,Flom township,Minnesota,2fcc5ac8,204
15882,Orton township,Minnesota,e1a67b61,204
16046,Red Lake Falls township,Minnesota,5161aae0,204
16134,Rost township,Minnesota,8ffaa878,204
16203,Seward township,Minnesota,0590a08d,204
16379,Storden city,Minnesota,7d7eea21,204
16434,Tenstrike city,Minnesota,519e1794,204
17086,Barnett city,Missouri,bccbfcf2,204
17235,Chula city,Missouri,882a0411,204
18128,Tuscumbia town,Missouri,4b876e4d,204
18248,York township,Missouri,3ae6806d,204
8767,Buffalo city,Kansas,989cc70d,205
9199,Glencoe township (Butler County),Kansas,d08b9a71,205
9673,Marysville township (Marshall County),Kansas,9d7fd104,205
14257,Big Falls city,Minnesota,1e5a6502,205
14377,Burke township,Minnesota,cb64afab,205
14832,Fieldon township,Minnesota,e082cc6b,205
14913,Garrison city,Minnesota,733f0805,205
16373,Stokes township (Roseau County),Minnesota,5456a6ee,205
16472,Tunsberg township,Minnesota,9cfb5cc2,205
30112,Bruce city,South Dakota,569dcbb0,205
30935,Richland township (Brookings County),South Dakota,728b55fa,205
34554,Draper town,Wisconsin,020ef14c,205
34595,Eland village,Wisconsin,c25ecc98,205
35517,Roosevelt town (Burnett County),Wisconsin,b13ae292,205
10049,Rinehart township,Kansas,c14a0c22,206
10121,Schoenchen city,Kansas,6f0e7bf4,206
18603,Denton village,Nebraska,09596791,207
18615,Douglas township,Nebraska,d96e64bb,207
18848,Little Blue township,Nebraska,1d24d9b1,207
22621,Crofte township,North Dakota,40950e11,207
23003,Hazelton city,North Dakota,8f86c68e,207
23503,Pickering township,North Dakota,0737ffd2,207
30414,Geddes city,South Dakota,34bfd79a,207
30696,Mayfield township,South Dakota,69291142,207
30737,Montrose township,South Dakota,d2961135,207
30980,Scandinavia township,South Dakota,409452bf,207
31016,Southeast Jackson UT,South Dakota,c2385f18,207
31086,Toronto town,South Dakota,f0e3e27e,207
32024,Goree city,Texas,e2ef5f48,207
32446,Penelope town,Texas,4b88768a,207
32806,Windom town,Texas,14cd0177,207
32818,Woodloch town,Texas,a4b2f75a,207
14444,Cedarbend township,Minnesota,736d302f,208
15526,Magnolia city,Minnesota,f7b8ab09,208
16300,Springdale township,Minnesota,74be80dd,208
16622,Westbrook township,Minnesota,064280a5,208
16674,Winger city,Minnesota,ab0169fb,208
18729,Gresham village,Nebraska,ec858b1a,208
18742,Hanover township (Gage County),Nebraska,974759b3,208
19103,Sheridan township (Holt County),Nebraska,865f3d2d,208
31769,Bynum town,Texas,cded3a8b,208
32330,Mobile City city,Texas,b6141205,208
3645,Bryant village,Illinois,a112c196,209
3704,Camden township,Illinois,d3debc2c,209
4470,Houston township,Illinois,36ea30c7,209
5361,Radom village,Illinois,fcd8f1ab,209
14205,Beardsley city,Minnesota,e5855b72,209
14682,Durand township,Minnesota,5c45aff9,209
14990,Granite Rock township,Minnesota,9b54b0a1,209
15597,McCormack UT,Minnesota,1b8904fa,209
15800,Nordland township (Lyon County),Minnesota,427e9e01,209
16245,Sioux Agency township,Minnesota,007c406a,209
3377,Alsey village,Illinois,e4e0d1e8,210
4395,Harvel village,Illinois,5059be48,210
5883,Walkerville township,Illinois,0d5aa090,210
18694,Garland village,Nebraska,d6015b6d,210
18856,Logan township (Gage County),Nebraska,80055967,210
18915,Midland township (Merrick County),Nebraska,237d104a,210
4787,Malone township,Illinois,3f7c1c1b,211
5033,New Burnside village,Illinois,6106bc99,211
9589,Logan township (Allen County),Kansas,ac201962,211
9928,Paxico city,Kansas,bcf84f33,211
10134,Selden city,Kansas,bb9bf959,211
14443,Cedar township (Martin County),Minnesota,b892e514,211
14763,Emerald township,Minnesota,7f8bb9ba,211
15027,Grygla city,Minnesota,064ffae8,211
15730,Mulligan township,Minnesota,4fe5bd8d,211
15771,New Prairie township,Minnesota,9625b4e1,211
15834,Northrop city,Minnesota,be53746b,211
34494,Curtiss village,Wisconsin,1cd62977,211
35381,Pilsen town,Wisconsin,c76c1e77,211
858,Fisher city,Arkansas,72299c92,212
1129,St. Charles town,Arkansas,18ba4c5f,212
4735,Long Point village,Illinois,66defea6,212
5165,Orange township (Clark County),Illinois,302e57da,212
5898,Wards Grove township,Illinois,759aca2f,212
5932,Wellington village,Illinois,98e2c6e1,212
5982,Williamson village,Illinois,663f19aa,212
9131,Ford city,Kansas,cbe4345d,212
9719,Mill Creek township (Washington County),Kansas,a18691e0,212
10126,Scott township (Scott County),Kansas,5594cfa8,212
10150,Sheridan township (Cherokee County),Kansas,7a37217c,212
14048,Aastad township,Minnesota,83c9712d,212
14395,Cairo township,Minnesota,1c3b32b0,212
14582,Currie city,Minnesota,13ec0eca,212
15984,Pleasant Mound township,Minnesota,a7020f8b,212
16686,Wisconsin township,Minnesota,dc3a9038,212
30125,Buffalo township (Minnehaha County),South Dakota,48b2ad46,212
30706,Mellette city,South Dakota,962d8310,212
30972,Rutland township,South Dakota,519618d4,212
12759,Eagle Harbor township,Michigan,91c52b8f,213
13835,Stanwood village,Michigan,8796da05,213
14082,Alden township (St. Louis County),Minnesota,d6e289e7,213
15150,Hitterdal city,Minnesota,b21dc716,213
15391,Langor township,Minnesota,da6f6c10,213
15419,Leigh township,Minnesota,ccf73682,213
16028,Queen township,Minnesota,65919ce0,213
17288,Craig city,Missouri,1e9de9d3,213
17295,Cross Timbers city,Missouri,0bacbd32,213
17924,Pleasant Gap township,Missouri,3bf93bf9,213
17507,Harrison township (Mercer County),Missouri,d83a727c,214
17811,Napoleon city,Missouri,6684c90e,214
18660,Everett township (Dodge County),Nebraska,11d7d294,214
18875,Lynch village,Nebraska,4572f80a,214
18459,Bladen village,Nebraska,0970c463,215
18741,Hanover township (Adams County),Nebraska,2f246e83,215
19107,Sherman township (Platte County),Nebraska,142189de,215
30167,Cedarbutte UT,South Dakota,4f8a8a92,215
30258,Daneville township,South Dakota,aa0ca4ef,215
30275,Delmont city,South Dakota,a726fa12,215
31013,South Shore town,South Dakota,5df458e2,215
14302,Bluffton city,Minnesota,e80ae5a8,216
14936,Gilman city,Minnesota,8acb07d9,216
14972,Graham Lakes township,Minnesota,d8bbbeea,216
16192,Schroeder township,Minnesota,4e48fd38,216
16630,Westside township,Minnesota,06b649b5,216
23727,South Minnewaukan township,North Dakota,5c5e7d71,216
24022,Zap city,North Dakota,5d7af894,216
4856,McCook village,Illinois,979a0733,217
5607,Smithfield village,Illinois,1eb4d5f3,217
6028,Woodville township,Illinois,89f2aa1d,217
14631,Delavan township,Minnesota,7e02b0c5,218
14640,Dennison city,Minnesota,743e0eec,218
14744,Ellsburg township,Minnesota,e755abaf,218
14765,Emmet township,Minnesota,185e5795,218
14998,Gray township,Minnesota,1aa11eda,218
15459,Lismore city,Minnesota,11dd6546,218
15633,Middletown township,Minnesota,bd383d68,218
16548,Wahkon city,Minnesota,d78dbc7f,218
17342,Doylesport township,Missouri,978ac32d,218
17755,Meta city,Missouri,73e5bce5,218
3905,Cropsey township,Illinois,6c6aa7a7,219
4168,Fieldon village,Illinois,1c6a4b21,219
4297,Gorham village,Illinois,fd039883,219
4536,Jewett village,Illinois,331ea2e6,219
8774,Burdett city,Kansas,c03789f0,219
9064,Elwood township,Kansas,16fe4027,219
9813,Ninnescah township (Reno County),Kansas,f9de7944,219
9855,Oketo township,Kansas,321ea914,219
10167,Sherman township (Washington County),Kansas,ff45dfae,219
14720,Effie UT,Minnesota,081a5580,219
16277,Southeast Roseau UT,Minnesota,cd5ddb4f,219
16504,Vail township,Minnesota,8e1497b4,219
7937,Fredonia city,Iowa,e123918d,220
7961,Goose Lake city,Iowa,d31199b0,220
7992,Hanlontown city,Iowa,d0294866,220
8236,New Providence city,Iowa,85d7130d,220
14374,Bullard township,Minnesota,4817fd08,220
15364,Lake Valley township,Minnesota,3d457d9e,220
15626,Mendota city,Minnesota,01a0beb2,220
17105,Berger city,Missouri,9f14d2ea,220
17714,Madison township (Mercer County),Missouri,cd9f13e8,220
17942,Preston village,Missouri,5a0bedac,220
27357,Burnside borough,Pennsylvania,87c805ed,220
27658,Duncan township,Pennsylvania,13a8621d,220
30778,Northeast Jackson UT,South Dakota,bdfde662,220
31026,Spirit Mound township,South Dakota,75b4aaa2,220
31246,Wittenberg township,South Dakota,fce8bc91,220
15759,New Folden township,Minnesota,9c20c1f5,221
16014,Preble township,Minnesota,8ead96bd,221
16153,Ruthton city,Minnesota,0db7262b,221
16155,Rutledge city,Minnesota,4bddb8a5,221
16248,Skagen township,Minnesota,04eec681,221
22468,Brightwood township,North Dakota,9f2d79ab,221
23039,Hoople city,North Dakota,34720bf7,221
23180,Lignite city,North Dakota,82d52a3b,221
23310,Minnewaukan city,North Dakota,18e42b23,221
17313,De Kalb town,Missouri,454b860c,222
17346,Dudley city,Missouri,7758fa79,222
17519,Henry township,Missouri,6f1a7a7f,222
18692,Garfield township (Cuming County),Nebraska,f72e5231,222
19137,Springview village,Nebraska,132ed22f,222
5193,Owaneco village,Illinois,8c0ccc42,223
5279,Pike township,Illinois,37a55b01,223
5481,Rountree township,Illinois,2acd0147,223
5824,Union township (Livingston County),Illinois,a8b33d77,223
14844,Flensburg city,Minnesota,69357202,223
15311,Kroschel township,Minnesota,fcb70064,223
16114,Roosevelt township (Beltrami County),Minnesota,9075c328,223
31779,Caney City town,Texas,906af56b,223
31861,Creedmoor city,Texas,a1279614,223
32335,Moore Station city,Texas,3fef108d,223
14267,Birch Cooley township,Minnesota,ccbb4949,224
14928,Gervais township,Minnesota,a7e86061,224
15013,Greenwald city,Minnesota,ffe45208,224
15237,Jay township,Minnesota,ba8a12d3,224
15366,Lake Wilson city,Minnesota,f92c25b1,224
15930,Pease city,Minnesota,62c5f81d,224
16555,Waldorf city,Minnesota,c0c8a56c,224
17261,Cobalt village,Missouri,58cc095c,224
17270,Combs township,Missouri,881e5ad2,224
17304,Dadeville village,Missouri,f4da8e3a,224
18441,Bell Creek township,Nebraska,1a217530,224
19146,Staplehurst village,Nebraska,0b965744,224
19181,Thedford village,Nebraska,902b0bdb,224
22799,Fertile township (Walsh County),North Dakota,5cd2b018,224
23590,Riverdale city,North Dakota,9be2546a,224
5152,Omaha village,Illinois,39845b38,225
6040,Wythe township,Illinois,f47faec8,225
9754,Morrill city,Kansas,a134390b,225
9850,Ohio township (Ness County),Kansas,d47c4118,225
9900,Padonia township,Kansas,5d218046,225
10016,Reading city,Kansas,41aceb3a,225
10206,South Randall township,Kansas,69241739,225
2637,Avalon town,Georgia,397b39ae,226
2872,Kite city,Georgia,71da4e9b,226
3076,Taylorsville town,Georgia,514d0ccd,226
14262,Bigelow city,Minnesota,5ea5a1ed,226
14268,Birch Creek township,Minnesota,eb1ee545,226
14645,Des Moines township,Minnesota,b06d47e9,226
16039,Ransom township,Minnesota,198c0867,226
18447,Benedict village,Nebraska,9cc356de,226
18582,Cuming township (Dodge County),Nebraska,8ccaa73c,226
18845,Linwood township,Nebraska,9d7a6993,226
27931,Glen Campbell borough,Pennsylvania,5d7048db,226
28986,Rush township (Dauphin County),Pennsylvania,cd5d168b,226
3470,Bardolph village,Illinois,c62fac64,227
4394,Harvel township,Illinois,511cc36f,227
4482,Hunter township,Illinois,b02ff779,227
4595,King township,Illinois,4fc9e3d0,227
5064,Nilwood town,Illinois,16d2121c,227
12327,Applegate village,Michigan,c0575458,227
13296,Mansfield township,Michigan,fc795583,227
14398,Callaway city,Minnesota,249a71d4,227
14750,Elmer township (Pipestone County),Minnesota,1523214d,227
14873,Foster township (Faribault County),Minnesota,04903f42,227
15691,Moose Lake township (Beltrami County),Minnesota,f8ae419d,227
8948,Creek township,Kansas,9d87385d,228
9627,Louisville city,Kansas,11a8bbac,228
10391,Walnut city,Kansas,d4d37536,228
14394,Byron township (Waseca County),Minnesota,e1fd14b1,228
14563,Cromwell city,Minnesota,630b5814,228
15207,Indian Lake township,Minnesota,5783247d,228
15546,Mansfield township,Minnesota,e253f02b,228
16202,Severance township,Minnesota,d47e2be4,228
32509,Ravenna city,Texas,aea236ab,228
32536,Roaring Springs town,Texas,cec87158,228
9449,Key West township,Kansas,1c9a7258,229
9487,Lane city,Kansas,2ed6d100,229
9514,Lenora city,Kansas,e0e72c17,229
14313,Bowstring township,Minnesota,58e3ae39,229
14343,Brook Lake UT,Minnesota,d40eb577,229
14552,Cosmos township,Minnesota,a45d55e7,229
14702,Eastern township,Minnesota,e05a82eb,229
14757,Elrosa city,Minnesota,f9955999,229
15182,Hornet township,Minnesota,529e208a,229
15985,Pleasant Prairie township,Minnesota,ce5a3104,229
22892,Glenview township,North Dakota,3504672f,229
23169,Leonard city,North Dakota,2d903176,229
23468,Page city,North Dakota,c6179d64,229
9038,Elbing city,Kansas,fca81d1e,230
9612,Lone Elm township,Kansas,87818977,230
9860,Olivet township,Kansas,cc35daca,230
9923,Pawnee Rock city,Kansas,685432b1,230
9942,Phillipsburg township,Kansas,50eff02f,230
18581,Cuming township (Cuming County),Nebraska,5fef63b4,230
18746,Harrison village,Nebraska,f632e769,230
18881,Madrid village,Nebraska,4b1963b5,230
17159,Bronaugh city,Missouri,eefc8e62,231
17468,Grandin city,Missouri,36d0726a,231
17825,New Home township,Missouri,660dbd5f,231
17855,Oak Ridge town,Missouri,885c615a,231
17226,Chariton township,Missouri,07af7aa8,232
17247,Clay township (Linn County),Missouri,d1e17538,232
17527,Hill township,Missouri,bf5a8130,232
17601,Jerico Springs village,Missouri,83388bbf,232
17725,Marion township (Grundy County),Missouri,0e96d7df,232
14658,Donnelly city,Minnesota,7fd6c86c,233
14905,Galena township,Minnesota,53dc2ce4,233
15349,Lake Lillian city,Minnesota,e96495f2,233
15374,Lakeside township (Cottonwood County),Minnesota,01933163,233
15648,Milroy city,Minnesota,b2d82e1c,233
16214,Shell River township,Minnesota,551d0598,233
16351,Stanley township,Minnesota,4961647f,233
17353,Easton city,Missouri,18c74fa8,233
17373,Emma city,Missouri,45b0dccc,233
17477,Grantsville township,Missouri,56896dba,233
17772,Mingo township,Missouri,124a8973,233
30648,Lincoln township (Lincoln County),South Dakota,88c6dee3,233
31205,West Lyman UT,South Dakota,0937231b,233
4368,Hancock township,Illinois,aad1f16e,234
4745,Love township,Illinois,a268599b,234
5306,Pleasant Ridge township,Illinois,c9124bba,234
5694,Ste. Marie village,Illinois,ba355a8c,234
13081,Home township (Newaygo County),Michigan,dcc82237,234
13637,Quincy township (Houghton County),Michigan,be678679,234
14026,Wolverine village,Michigan,2e294ed8,234
17312,Davis township (Henry County),Missouri,bc1847ec,235
18016,Schell City city,Missouri,3c386838,235
18625,East Bloomington township,Nebraska,830a2aff,235
18772,Holstein village,Nebraska,13513d03,235
19016,Perry township,Nebraska,33859a98,235
20516,Constableville village,New York,502e7d13,235
21170,North Hudson town,New York,b79b22a2,235
3347,Addieville village,Illinois,d964ebc2,236
3918,Cypress village,Illinois,2b283eb7,236
5397,Richview village,Illinois,718e2ba1,236
5765,Terre Haute township,Illinois,ce245ec8,236
5809,Troy Grove village,Illinois,f71d154a,236
28078,Hopewell borough,Pennsylvania,6e9da100,236
28737,Overton township,Pennsylvania,7d48e4ac,236
34408,Chicog town,Wisconsin,b1103d13,236
35422,Potter village,Wisconsin,fd1d20ee,236
9104,Fairview township (Cowley County),Kansas,8ccc50bb,237
9776,Mullinville city,Kansas,93639a6d,237
17087,Barton City township,Missouri,3c61c101,237
17123,Blackburn city,Missouri,d6dce9ac,237
18891,Marquette village,Nebraska,2bc14e9f,237
19184,Timber Creek township,Nebraska,dae7a677,237
32689,Taylor Landing city,Texas,8e5d3198,237
32820,Woodson town,Texas,68cd67ff,237
4043,East Grove township,Illinois,581915d3,238
4999,Murdock township,Illinois,5ed9d96d,238
5601,Sims village,Illinois,a1e51f17,238
5701,Steward village,Illinois,38ad5e13,238
8585,Agra city,Kansas,52c79eb9,238
9280,Hamilton city,Kansas,fd74c493,238
9481,Lakin township (Barton County),Kansas,c91247e1,238
9879,Osborne township,Kansas,f2b36e8a,238
10508,Winona township,Kansas,eda2d55b,238
17413,Forest City city,Missouri,211bcf5a,238
17552,Hudson township,Missouri,1b08bf3d,238
17717,Malta Bend town,Missouri,5d4ffd7c,238
11271,Baring plantation,Maine,70afe81e,239
11499,Long Island town,Maine,1b4ec14c,239
14474,Christiania township,Minnesota,dc9a8745,240
16726,Zumbro Falls city,Minnesota,b30b5374,240
3799,Chestnut township,Illinois,eaf37d54,241
4410,Henderson village,Illinois,dc1aa86c,241
